FILENAME,IDENTITY
dominio.png,dominio
Don.png,Don
Doдa.png,Doдa
donde.png,donde
"dos,y.png","dos,y"
dos.png,dos
dres.png,dres
e.png,e
Eclesiastico.png,Eclesiastico
educacion.png,educacion
educaciвn.png,educaciвn
effe.png,effe
efte.png,efte
Eibie.png,Eibie
el (2).png,el (2)
el (3).png,el (3)
"Вl,.png","Вl,"
el.png,el
elegir.png,elegir
"ella,.png","ella,"
ellas.png,ellas
"ello,alumbradle.png","ello,alumbradle"
ellos (2).png,ellos (2)
ellos.png,ellos
em-.png,em-
Em.png,Em
"emas,.png","emas,"
en (2).png,en (2)
en (3).png,en (3)
en (4).png,en (4)
en (5).png,en (5)
en (6).png,en (6)
en (7).png,en (7)
en (8).png,en (8)
en (9).png,en (9)
en.png,en
en-.png,en-
"enamorados,.png","enamorados,"
encamina-.png,encamina-
encaminar.png,encaminar
encar.png,encar
encontran-.png,encontran-
enfadados.png,enfadados
enfermos.png,enfermos
enga.png,enga
engaдado.png,engaдado
engaдar.png,engaдar
engrandecen.png,engrandecen
engrandezido.png,engrandezido
enseдan.png,enseдan
ente.png,ente
enternezer.png,enternezer
entienden.png,entienden
enton-.png,enton-
entraдable.png,entraдable
entrar.png,entrar
entregandose.png,entregandose
entriste-.png,entriste-
equidad.png,equidad
era.png,era
ero.png,ero
es (2).png,es (2)
es (3).png,es (3)
es.png,es
escribe.png,escribe
escrito.png,escrito
Escritura.png,Escritura
Espaдa.png,Espaдa
esperanza.png,esperanza
Espero.png,Espero
espiri-.png,espiri-
Espбri.png,Espбri
espiritu.png,espiritu
Esta.png,Esta
estad.png,estad
Estado.png,Estado
"Estados,.png","Estados,"
estando.png,estando
estar.png,estar
estas.png,estas
estava.png,estava
este.png,este
Estephano.png,Estephano
esteys.png,esteys
esti.png,esti
estima.png,estima
estos.png,estos
estrecha.png,estrecha
estudiosidad.png,estudiosidad
eterna.png,eterna
ex-.png,ex-
excede.png,excede
exceder.png,exceder
excelencia.png,excelencia
excelente.png,excelente
executaros.png,executaros
exem.png,exem
exempciones.png,exempciones
exemplar.png,exemplar
exerci-.png,exerci-
exercicio.png,exercicio
exercitan.png,exercitan
exercitar.png,exercitar
exorto.png,exorto
ey.png,ey
eyes.png,eyes
F.png,F
fa-.png,fa-
factibles.png,factibles
"fagacidad,.png","fagacidad,"
falta.png,falta
faltan.png,faltan
faltandoles.png,faltandoles
faltar.png,faltar
"falua,A.png","falua,A"
familiares.png,familiares
Familias.png,Familias
fas (2).png,fas (2)
fas.png,fas
favor.png,favor
fe (2).png,fe (2)
Fe.png,Fe
fealdad.png,fealdad
feccion.png,feccion
fegun.png,fegun
fermedad.png,fermedad
feruid.png,feruid
festasse.png,festasse
feuar.png,feuar
ffiones.png,ffiones
fi.png,fi
"Fiesta,.png","Fiesta,"
fiestas.png,fiestas
fin.png,fin
fineza.png,fineza
fino.png,fino
fintiendo.png,fintiendo
fluos.png,fluos
fola.png,fola
folo.png,folo
for-.png,for-
Fortaleza.png,Fortaleza
forzosa.png,forzosa
forzosos.png,forzosos
fos (2).png,fos (2)
fos.png,fos
fu.png,fu
fuerza.png,fuerza
fues.png,fues
fuesse.png,fuesse
funda.png,funda
fundadores.png,fundadores
fundamen.png,fundamen
fundandole.png,fundandole
fuya.png,fuya
gacion.png,gacion
gaciones.png,gaciones
"galas,.png","galas,"
gana.png,gana
ganareys.png,ganareys
ganaron.png,ganaron
gаndole.png,gаndole
gas-.png,gas-
gays.png,gays
ge.png,ge
gen.png,gen
general.png,general
generoso.png,generoso
gente.png,gente
Gentiles.png,Gentiles
Gentilica.png,Gentilica
gestad.png,gestad
giones.png,giones
glesia.png,glesia
gloria.png,gloria
gra-.png,gra-
gracia.png,gracia
gracio.png,gracio
gran.png,gran
"grande,.png","grande,"
grandeza.png,grandeza
grangear.png,grangear
grato.png,grato
graue.png,graue
Guarda.png,Guarda
guerra.png,guerra
"guia,.png","guia,"
gunos.png,gunos
gusto.png,gusto
ha.png,ha
habito.png,habito
hablad.png,hablad
hafta.png,hafta
hago.png,hago
hallan.png,hallan
hallar.png,hallar
hallaredes.png,hallaredes
hallo.png,hallo
han.png,han
hareys.png,hareys
haze (2).png,haze (2)
hazed.png,hazed
hazen.png,hazen
hazer (2).png,hazer (2)
hazer.png,hazer
hazerlos.png,hazerlos
hazerse.png,hazerse
hazienda.png,hazienda
he.png,he
hecho.png,hecho
Her.png,Her
here.png,here
"heredada,.png","heredada,"
herencia.png,herencia
hermanos.png,hermanos
hijo.png,hijo
hijos.png,hijos
hin-.png,hin-
hizo.png,hizo
hombre.png,hombre
honra.png,honra
hora.png,hora
horror.png,horror
hu.png,hu
huesped.png,huesped
huma.png,huma
huvieredes.png,huvieredes
huyr.png,huyr
IE.png,IE
Iglesias.png,Iglesias
illus-.png,illus-
Ilustres.png,Ilustres
im.png,im
imitando.png,imitando
immortal.png,immortal
importantes.png,importantes
in.png,in
incansable.png,incansable
incentivo.png,incentivo
inchado.png,inchado
inchirla.png,inchirla
incluye.png,incluye
incurrir.png,incurrir
indecencia.png,indecencia
indignam.png,indignam
individuaros.png,individuaros
inestimables.png,inestimables
Ingles.png,Ingles
injustamente.png,injustamente
inquietos.png,inquietos
Inquisi.png,Inquisi
instante.png,instante
interior.png,interior
interiormente.png,interiormente
introdu-.png,introdu-
introduzirse.png,introduzirse
io.png,io
Italia.png,Italia
"Iuliaco,.png","Iuliaco,"
Iusticia.png,Iusticia
jamas.png,jamas
juftamete.png,juftamete
jun.png,jun
jus-.png,jus-
justicia.png,justicia
justificacion.png,justificacion
justos.png,justos
juyzios.png,juyzios
juzgadotan.png,juzgadotan
juzgando.png,juzgando
juzgar.png,juzgar
la (2).png,la (2)
la (3).png,la (3)
la (4).png,la (4)
la.png,la
"labios,atentos.png","labios,atentos"
lares.png,lares
largamente.png,largamente
largos.png,largos
las (2).png,las (2)
las (3).png,las (3)
las.png,las
lastimosas.png,lastimosas
Leon.png,Leon
les.png,les
leve.png,leve
lexos.png,lexos
li (2).png,li (2)
li.png,li
Liberalidad.png,Liberalidad
libreys.png,libreys
licencio.png,licencio
limos.png,limos
limosneros.png,limosneros
limpiarle.png,limpiarle
"limpio,.png","limpio,"
lla.png,lla
llamado.png,llamado
llega.png,llega
llegando.png,llegando
llegareys.png,llegareys
llorado.png,llorado
llos.png,llos
lo (2).png,lo (2)
lo.png,lo
locos.png,locos
lorio.png,lorio
los (2).png,los (2)
los (3).png,los (3)
los (4).png,los (4)
los (5).png,los (5)
LOS.png,LOS
lugares.png,lugares
lum-.png,lum-
lumi-.png,lumi-
lumnas.png,lumnas
Luys.png,Luys
luz.png,luz
ma.png,ma
mable.png,mable
macion.png,macion
mad.png,mad
Madre.png,Madre
Maestro.png,Maestro
Magestad.png,Magestad
magna-.png,magna-
Magno.png,Magno
mal.png,mal
maliciosos.png,maliciosos
mandando.png,mandando
mani.png,mani
"manifiesta,pues.png","manifiesta,pues"
manos.png,manos
Manual.png,Manual
maquinas.png,maquinas
Marco.png,Marco
Maria.png,Maria
mas (2).png,mas (2)
Mas.png,Mas
mаs.png,mаs
materia.png,materia
mayor.png,mayor
mayores.png,mayores
medio.png,medio
mejor.png,mejor
memoria.png,memoria
menes.png,menes
menos.png,menos
menosprecio.png,menosprecio
mentado.png,mentado
mercedes.png,mercedes
merecer.png,merecer
"mesa,.png","mesa,"
meses.png,meses
mi-.png,mi-
mildad.png,mildad
miliaridad.png,miliaridad
ministros.png,ministros
mios.png,mios
mirad.png,mirad
"misericordia,la.png","misericordia,la"
misma.png,misma
mismas.png,mismas
mismo.png,mismo
Missa.png,Missa
Misterio.png,Misterio
mitas.png,mitas
mo-.png,mo-
monedas.png,monedas
Morales.png,Morales
mortales.png,mortales
mostrarles.png,mostrarles
mostruosas.png,mostruosas
motivos.png,motivos
mucha.png,mucha
muchoq.png,muchoq
muchos.png,muchos
muerte.png,muerte
muestra.png,muestra
muestras.png,muestras
mugeres.png,mugeres
muy.png,muy
"na,y.png","na,y"
nace.png,nace
nacen.png,nacen
nacido.png,nacido
naciones.png,naciones
"nada,ni.png","nada,ni"
narias.png,narias
nas.png,nas
natu.png,natu
natural.png,natural
necesaria.png,necesaria
necessitamos.png,necessitamos
negocios.png,negocios
nerales.png,nerales
nбa.png,nбa
nidad.png,nidad
niebla.png,niebla
nietos.png,nietos
nima.png,nima
ningun.png,ningun
ninguno.png,ninguno
"nio,a.png","nio,a"
no.png,no
"Nobles,.png","Nobles,"
nobleza.png,nobleza
nombre.png,nombre
nos.png,nos
дos.png,дos
nota.png,nota
nua.png,nua
nues.png,nues
nuestra.png,nuestra
nuestro.png,nuestro
nuestros.png,nuestros
nuevas.png,nuevas
Numa.png,Numa
nunca.png,nunca
o (2).png,o (2)
o.png,o
obfcuro.png,obfcuro
Obispos.png,Obispos
obli.png,obli
obliga.png,obliga
obligacion.png,obligacion
obligado.png,obligado
obligados.png,obligados
obligaros.png,obligaros
obras.png,obras
observase.png,observase
obtenerse.png,obtenerse
ocasiones.png,ocasiones
ociosidad.png,ociosidad
ocu.png,ocu
ocul.png,ocul
ocultв.png,ocultв
offiey.png,offiey
Oficios.png,Oficios
ofrecer.png,ofrecer
ofrecerseos.png,ofrecerseos
ojos.png,ojos
oraciones.png,oraciones
ordinario.png,ordinario
orfandad.png,orfandad
ornato.png,ornato
oro.png,oro
os (2).png,os (2)
os (3).png,os (3)
os.png,os
otra.png,otra
otras.png,otras
otro.png,otro
otros.png,otros
oveji.png,oveji
Oyd.png,Oyd
oydo.png,oydo
oyendo.png,oyendo
oyendolos.png,oyendolos
pa.png,pa
Pacien.png,Pacien
paga.png,paga
pagan.png,pagan
paдo.png,paдo
par.png,par
para (2).png,para (2)
para.png,para
paraef-.png,paraef-
Parece.png,Parece
parecido.png,parecido
parte.png,parte
partes.png,partes
particular.png,particular
particulares.png,particulares
passar.png,passar
patente.png,patente
patroci.png,patroci
paz.png,paz
pellanes.png,pellanes
penosos.png,penosos
per-.png,per-
perador.png,perador
perar.png,perar
perfectas.png,perfectas
perfo-.png,perfo-
perfumado.png,perfumado
perfumar.png,perfumar
permitiendo.png,permitiendo
permitireys.png,permitireys
pero.png,pero
Persia.png,Persia
persona.png,persona
peso.png,peso
peste.png,peste
pia.png,pia
pidieren.png,pidieren
pidбrsela.png,pidбrsela
"pie,en.png","pie,en"
piedad.png,piedad
"piedras,q.png","piedras,q"
piensan.png,piensan
pinas.png,pinas
pintaros.png,pintaros
"pion,.png","pion,"
plead.png,plead
poblada.png,poblada
"podays,meditando.png","podays,meditando"
podays.png,podays
pode.png,pode
podrian.png,podrian
Poetas (2).png,Poetas (2)
Poetas.png,Poetas
pofible.png,pofible
poner.png,poner
Pontifice.png,Pontifice
por (2).png,por (2)
por (3).png,por (3)
por (4).png,por (4)
"poral,.png","poral,"
porque (2).png,porque (2)
porque.png,porque
possible (2).png,possible (2)
possible.png,possible
Potentados.png,Potentados
pre.png,pre
preceptos.png,preceptos
"preciad,.png","preciad,"
Preciaos.png,Preciaos
preciar.png,preciar
predeterminacion.png,predeterminacion
preg.png,preg
Prelados.png,Prelados
premio.png,premio
premo.png,premo
prendas.png,prendas
presas.png,presas
presentarle.png,presentarle
preside.png,preside
pretendiendo.png,pretendiendo
primera.png,primera
primero.png,primero
PrimogВnito.png,PrimogВnito
Prin (2).png,Prin (2)
prin.png,prin
princi.png,princi
principalmente.png,principalmente
principalmete.png,principalmete
Principes.png,Principes
principio.png,principio
privilegio.png,privilegio
pro.png,pro
proce.png,proce
procede.png,procede
procuran.png,procuran
procuro.png,procuro
professando.png,professando
profession.png,profession
promete.png,promete
pronuncian.png,pronuncian
Propheta.png,Propheta
"propia,.png","propia,"
propio.png,propio
propios.png,propios
prosperidades.png,prosperidades
provecho.png,provecho
providencia.png,providencia
prudencia.png,prudencia
prudencias.png,prudencias
pu.png,pu
publica.png,publica
puede.png,puede
pueden.png,pueden
puedo.png,puedo
puertas.png,puertas
puesto.png,puesto
puntos.png,puntos
puntual.png,puntual
q (2).png,q (2)
q (3).png,q (3)
q.png,q
quadraredes.png,quadraredes
qual (2).png,qual (2)
qual.png,qual
qualidad.png,qualidad
qualquier.png,qualquier
qualquiera.png,qualquiera
quan.png,quan
quanto.png,quanto
quantos.png,quantos
que (2).png,que (2)
que (3).png,que (3)
que (4).png,que (4)
que (5).png,que (5)
que (6).png,que (6)
que.png,que
queda.png,queda
quedando.png,quedando
quedar.png,quedar
quepa.png,quepa
quien.png,quien
quiera.png,quiera
quieren.png,quieren
Quinto.png,Quinto
quiso.png,quiso
quita.png,quita
quitarles.png,quitarles
ra.png,ra
rad.png,rad
raleza.png,raleza
ran.png,ran
rancifco.png,rancifco
rara.png,rara
raron.png,raron
rase.png,rase
rc.png,rc
Re-.png,Re-
Real.png,Real
realce.png,realce
recatada.png,recatada
reci.png,reci
recibidos.png,recibidos
recibie-.png,recibie-
"recibio,y.png","recibio,y"
recibir.png,recibir
recogido.png,recogido
reconocer.png,reconocer
reconocimien-.png,reconocimien-
rectamente.png,rectamente
rectisimos.png,rectisimos
redempcion.png,redempcion
regalos.png,regalos
Reli-.png,Reli-
Religion.png,Religion
Religiosas.png,Religiosas
Religioso.png,Religioso
"Religiosos,.png","Religiosos,"
rendida.png,rendida
rendimi.png,rendimi
rentas (2).png,rentas (2)
rentas.png,rentas
repartirla.png,repartirla
reposteros.png,reposteros
res.png,res
reser-.png,reser-
respec-.png,respec-
respecto.png,respecto
respeto.png,respeto
respondio.png,respondio
Retablos.png,Retablos
reverenciad.png,reverenciad
Rey (2).png,Rey (2)
Rey.png,Rey
rica.png,rica
rin.png,rin
Ro.png,Ro
rodilla.png,rodilla
rodillas.png,rodillas
"rodos,.png","rodos,"
ron.png,ron
saber.png,saber
sabios.png,sabios
Sacra-.png,Sacra-
Sacramentolo.png,Sacramentolo
saldreys.png,saldreys
saliendo.png,saliendo
salir.png,salir
sallos.png,sallos
samente.png,samente
San (2).png,San (2)
San.png,San
sangre.png,sangre
santa (2).png,santa (2)
Santa.png,Santa
Santissimo.png,Santissimo
Santo.png,Santo
Santos.png,Santos
saqueys.png,saqueys
se.png,se
sea.png,sea
sean.png,sean
seays.png,seays
sectarios.png,sectarios
sed.png,sed
seguidor.png,seguidor
seguir.png,seguir
segun.png,segun
selas.png,selas
sencillez.png,sencillez
Seneca.png,Seneca
Seno.png,Seno
seдor.png,seдor
"Seдora,.png","Seдora,"
Seдores.png,Seдores
sente.png,sente
sentimiento.png,sentimiento
sepa.png,sepa
ser.png,ser
serlo.png,serlo
Sermones.png,Sermones
sernos.png,sernos
servaros.png,servaros
servido.png,servido
servir.png,servir
"Sexto,.png","Sexto,"
siem.png,siem
siempre.png,siempre
sien-.png,sien-
siepre.png,siepre
signacion.png,signacion
sin.png,sin
sino.png,sino
sintieron.png,sintieron
siones.png,siones
sirve.png,sirve
so.png,so
soberania.png,soberania
sobre.png,sobre
sobrenatural.png,sobrenatural
Socra.png,Socra
Socrates.png,Socrates
Sol.png,Sol
sola.png,sola
solo.png,solo
sombrero.png,sombrero
son.png,son
soys.png,soys
su.png,su
subditos.png,subditos
sucede.png,sucede
suerte.png,suerte
suficiente.png,suficiente
"sufrir,.png","sufrir,"
sugetas.png,sugetas
sujeto.png,sujeto
sumen.png,sumen
Sumo.png,Sumo
sus.png,sus
sustenteys.png,sustenteys
suyo.png,suyo
suyos.png,suyos
ta.png,ta
tal.png,tal
talentos.png,talentos
tales.png,tales
taleza.png,taleza
tambien.png,tambien
tamente.png,tamente
Tampoco.png,Tampoco
tan.png,tan
tando.png,tando
tanta.png,tanta
tantas.png,tantas
tanto.png,tanto
tantos.png,tantos
te.png,te
tecessores.png,tecessores
"Templanca,ifmo,Obe.png","Templanca,ifmo,Obe"
"Templos,ef-.png","Templos,ef-"
tempora-.png,tempora-
"tempos,.png","tempos,"
ten.png,ten
tendra.png,tendra
tendreys.png,tendreys
tener (2).png,tener (2)
tener.png,tener
tengan.png,tengan
tengo.png,tengo
ter.png,ter
tereses.png,tereses
tes.png,tes
Theodosio.png,Theodosio
"Theologales,MoraleslaPen.png","Theologales,MoraleslaPen"
tia.png,tia
tial.png,tial
tiempo.png,tiempo
"tiempos,oi.png","tiempos,oi"
tiernos.png,tiernos
Tiles.png,Tiles
Tito (2).png,Tito (2)
titulo.png,titulo
tivar.png,tivar
to.png,to
toca.png,toca
tocantes.png,tocantes
tocar.png,tocar
toda (2).png,toda (2)
toda.png,toda
todas.png,todas
todo.png,todo
"todos,.png","todos,"
toleran.png,toleran
tomad.png,tomad
tomando.png,tomando
toque.png,toque
tos.png,tos
"trabajo,.png","trabajo,"
trabajos.png,trabajos
traerle.png,traerle
Trajano.png,Trajano
tras.png,tras
tratar.png,tratar
tratarlos.png,tratarlos
trato.png,trato
trayan.png,trayan
tre.png,tre
tres.png,tres
trinit.png,trinit
triunfo.png,triunfo
tro.png,tro
tros.png,tros
truhanes.png,truhanes
truxeron.png,truxeron
tu.png,tu
tuoso.png,tuoso
turales.png,turales
tutela (2).png,tutela (2)
tutela.png,tutela
tuviera.png,tuviera
ultimamente.png,ultimamente
una.png,una
uno.png,uno
unos.png,unos
uplem.png,uplem
usan.png,usan
usar.png,usar
useys.png,useys
va-.png,va-
vad.png,vad
vaffallos.png,vaffallos
"valde,y.png","valde,y"
valernos.png,valernos
valor.png,valor
van.png,van
varias.png,varias
vas.png,vas
vasallos.png,vasallos
vassallos.png,vassallos
vayan-.png,vayan-
vemos.png,vemos
vendiciendo.png,vendiciendo
vene-.png,vene-
venerad.png,venerad
"venereys,y.png","venereys,y"
venia.png,venia
veniencia.png,veniencia
veo.png,veo
ver.png,ver
verdadera.png,verdadera
verdades.png,verdades
versos.png,versos
Viatico.png,Viatico
vicios.png,vicios
vida (2).png,vida (2)
vida.png,vida
vien-.png,vien-
viendole.png,viendole
vinculada.png,vinculada
vio.png,vio
Vir-.png,Vir-
Virgen.png,Virgen
virtud (2).png,virtud (2)
virtud.png,virtud
virtudes.png,virtudes
virtuo-.png,virtuo-
virtuosa.png,virtuosa
virtuoso.png,virtuoso
vitra.png,vitra
vivir.png,vivir
vna.png,vna
"vos,.png","vos,"
vosotros.png,vosotros
vueftra (2).png,vueftra (2)
vueftra.png,vueftra
vuestras.png,vuestras
vuestro.png,vuestro
vuestros.png,vuestros
xandro.png,xandro
y (2).png,y (2)
y (3).png,y (3)
y (4).png,y (4)
yadornarlas.png,yadornarlas
ye.png,ye
yo.png,yo
za (2).png,za (2)
za.png,za
zelo.png,zelo
zer.png,zer
zidas.png,zidas
a_rot-5.png,a_rot-5
a_rot-4.png,a_rot-4
a_rot-3.png,a_rot-3
a_rot-2.png,a_rot-2
a_rot-1.png,a_rot-1
a_rot1.png,a_rot1
a_rot2.png,a_rot2
a_rot3.png,a_rot3
a_rot4.png,a_rot4
a_rot5.png,a_rot5
abatio_rot-5.png,abatio_rot-5
abatio_rot-4.png,abatio_rot-4
abatio_rot-3.png,abatio_rot-3
abatio_rot-2.png,abatio_rot-2
abatio_rot-1.png,abatio_rot-1
abatio_rot1.png,abatio_rot1
abatio_rot2.png,abatio_rot2
abatio_rot3.png,abatio_rot3
abatio_rot4.png,abatio_rot4
abatio_rot5.png,abatio_rot5
abatirse_rot-5.png,abatirse_rot-5
abatirse_rot-4.png,abatirse_rot-4
abatirse_rot-3.png,abatirse_rot-3
abatirse_rot-2.png,abatirse_rot-2
abatirse_rot-1.png,abatirse_rot-1
abatirse_rot1.png,abatirse_rot1
abatirse_rot2.png,abatirse_rot2
abatirse_rot3.png,abatirse_rot3
abatirse_rot4.png,abatirse_rot4
abatirse_rot5.png,abatirse_rot5
aborre_rot-5.png,aborre_rot-5
aborre_rot-4.png,aborre_rot-4
aborre_rot-3.png,aborre_rot-3
aborre_rot-2.png,aborre_rot-2
aborre_rot-1.png,aborre_rot-1
aborre_rot1.png,aborre_rot1
aborre_rot2.png,aborre_rot2
aborre_rot3.png,aborre_rot3
aborre_rot4.png,aborre_rot4
aborre_rot5.png,aborre_rot5
ac_rot-5.png,ac_rot-5
ac_rot-4.png,ac_rot-4
ac_rot-3.png,ac_rot-3
ac_rot-2.png,ac_rot-2
ac_rot-1.png,ac_rot-1
ac_rot1.png,ac_rot1
ac_rot2.png,ac_rot2
ac_rot3.png,ac_rot3
ac_rot4.png,ac_rot4
ac_rot5.png,ac_rot5
acavallo_rot-5.png,acavallo_rot-5
acavallo_rot-4.png,acavallo_rot-4
acavallo_rot-3.png,acavallo_rot-3
acavallo_rot-2.png,acavallo_rot-2
acavallo_rot-1.png,acavallo_rot-1
acavallo_rot1.png,acavallo_rot1
acavallo_rot2.png,acavallo_rot2
acavallo_rot3.png,acavallo_rot3
